Date,Population (000s),New arrivals (immigrants) Nos.,Employed - full-time Persons ('000),Employed - Total Persons ('000),Unemployed - looking for full-time work Persons ('000),Unemployment (% ),NAB Business Conditions,NAB Business Confidence,Gross disposable household income (AUD bn),Avg. weekly Earnings; Persons; Full Time; Adult; Ordinary time earnings (AUD),Purchase of vehicles: Chain volume measures (AUD bn),Rent and other dwelling services: Chain volume measures (AUD bn),Recreation and culture: Chain volume measures (AUD bn),Food: Chain volume measures (AUD bn),Final Consumption Expenduture: Chain volume measures (AUD bn),Total Liabilities (including share capital) (AUD bn) ,Total Liabilities - Loans and placements (AUD bn),Interest Rates (%),Total New Vehicle Sales (000),New Motor Cars and station wagons Personal Finance (AUD bn),Used Motor Cars and station wagons (AUD bn),Aust. Passenger vehicles nos.,Aust. Sports utility vehicles nos. ,Average Age of Motor Vehicles (years),Oil Prices (USD / bbl),AUDUSD,AUDJPY,AUDEUR,Trade Weighted Index
1/01/11,0.001447739,0.048902196,-0.01771348,0.001301691,0.155389405,-0.004453874,-1.676800825,-3.288019608,0.006242825,0.004934254,-0.005918782,0.002073761,0.005016382,-2.18E-05,0.002350033,0.005927632,0.006027768,0,0.000613461,-0.088071676,-0.066095334,-0.146946453,-0.082080302,-4.32E-05,0.008864084,-0.023516678,-0.016902089,-0.046161894,-0.023746702
1/02/11,0.001445646,0.000951475,0.012638129,0.00066716,-0.00773792,-0.003496214,-0.38905843,0.570286983,0.006242825,0.0034997,-0.005918783,0.002073761,0.005016382,-2.18E-05,0.002350033,0.005892702,0.005991652,0,-0.001391231,0.105945918,0.093736808,0.044006523,0.110615312,-4.32E-05,0.051849441,0.024083031,0.019280364,0.012887305,0.02027027
1/03/11,0.00144356,0.103612167,-0.004543595,0.000221565,-0.072973691,-0.001467614,-7.573698822,-0.335149148,0.006242825,0.003487494,-0.005918783,0.00207376,0.005016382,-2.18E-05,0.002350033,0.005858182,0.005955966,0,-0.001853623,0.056155317,0.062098529,0.10500495,0.219390992,-4.32E-05,0.100546561,0.01682574,0.031325301,-0.010693016,0.010596026
1/04/11,0.001065766,-0.034453058,-0.006777191,6.28E-05,-0.012562893,0.003974478,-0.491419069,-0.081506561,0.005582278,0.003475374,0.00281324,0.001949424,0.003930653,0.001644925,0.001673755,0.007353403,0.006297676,0,-0.000922618,-0.181698704,-0.168433619,-0.172473521,-0.260643371,-4.32E-05,0.06755997,0.05477066,0.038668224,0.004788617,0.034076016
1/05/11,0.001064632,-0.019625335,-0.002289242,0.000218135,0.017829887,0.00979339,-0.757698128,0.18862144,0.005582278,0.004367941,0.002813239,0.001949424,0.003930653,0.001644925,0.001673755,0.007299725,0.006258263,0,0.001018185,0.074858155,0.100410647,0.024347408,0.003928697,-4.32E-05,-0.098569297,-0.017522936,-0.019795299,0.014025054,-0.013941698
1/06/11,0.001063499,0.064604186,0.004985138,0.000602157,-0.042037478,0.013515455,1.355262605,-0.688935876,0.005582278,0.004348945,0.00281324,0.001949423,0.003930653,0.001644925,0.001673755,0.007246826,0.006219341,0,0.004518037,0.156345833,0.004046804,0.27585316,0.256819111,-4.32E-05,-0.070886076,0.002801382,-0.009409065,-0.005639855,0
1/07/11,0.001372725,-0.021367521,0.004707672,0.000880418,-0.016212693,0.015488656,-1.015129681,-0.395532058,0.004462369,0.004330113,0.005345188,0.001934933,0.001713398,0.00405454,0.00161069,0.003279629,0.003830417,0,0.006522865,-0.143435783,-0.0756491,-0.158701815,-0.099219258,-4.32E-05,0.002934395,0.020020486,-0.016332677,0.034841323,0.007712082
1/08/11,0.001370842,0.12489083,-0.012345181,0.001067893,0.057340765,0.013538793,69.20346176,-6.428375541,0.004462369,0.004362467,0.005345188,0.001934932,0.001713398,0.00405454,0.00161069,0.003268909,0.0038158,0,0.006480593,0.182182445,0.187485507,0.05956106,0.140741887,-4.32E-05,-0.07199582,-0.024009494,-0.036151672,-0.033276785,-0.024234694
1/09/11,0.001368966,-0.01242236,0.026204575,0.000996252,0.025623835,0.008546748,-2.004302937,-0.863531905,0.004462369,0.004343519,0.005345189,0.001934933,0.001713398,0.00405454,0.00161069,0.003258257,0.003801296,0,0.004207345,-0.078585944,-0.035163052,-0.014930921,-0.060286735,-4.32E-05,-0.108208535,-0.085118324,-0.085155773,-0.026322894,-0.053594771
1/10/11,0.001312113,-0.02908805,-0.015387195,0.000841612,0.002491233,0.004052424,-0.864552882,-3.778237398,0.004510954,0.004324734,0.015325896,0.001937356,0.001006278,0.005420173,0.002250413,0.002862014,0.003916,0,0.001874957,0.140413822,-0.144891461,-0.003438155,-0.018192319,-4.32E-05,0.176641414,0.074430017,0.111511752,0.041314294,0.062154696
1/11/11,0.001310395,0.043724696,0.002067801,0.000681182,-0.036411541,-8.64E-05,3.517827138,0.251534117,0.004510954,0.001863464,0.015325896,0.001937356,0.001006278,0.005420173,0.002250413,0.002853847,0.003900724,-0.052631579,0.000658472,0.181821071,0.079720276,-0.017334231,0.185392157,-4.32E-05,0.076939586,-0.046436388,-0.062237174,0.00066569,-0.029908973
1/12/11,0.001308679,0.078355314,0.016920438,0.000864569,0.018116641,-0.004142821,-0.693013506,-0.338604885,0.004510954,0.001859997,0.015325896,0.001937357,0.001006278,0.005420173,0.002250413,0.002845725,0.003885568,-0.055555556,0.003105483,-0.014261212,-0.103029344,-0.020294571,-0.075055827,-4.32E-05,-0.015245118,0.013471709,0.008712364,0.044039383,0.016085791
1/01/12,0.00172881,0.022302158,-0.014807563,0.001216215,0.109607392,-0.007124158,0.348248878,0.337017934,0.003309497,0.001856545,0.017979168,0.001929265,0.002461605,0.003275814,0.002506647,0.00396466,0.004146995,0,0.007814478,-0.118746809,0.05580302,-0.070120619,-0.010908928,-4.32E-05,-0.003541435,0.047361166,0.029213769,0.027526443,0.027704485
1/02/12,0.001725827,0.016185785,0.00823451,0.001487639,0.042157908,-0.00781559,1.858229535,-0.760013124,0.003309497,0.003806376,0.017979169,0.001929265,0.002461605,0.003275814,0.002506647,0.003949003,0.004129868,0,0.011453825,-0.008780056,0.03587766,0.08140054,0.05989242,-4.32E-05,0.087225833,0.016828053,0.072689127,-0.005208979,0.016688062
1/03/12,0.001722853,0.015927978,-0.00627402,0.001558227,-0.075045523,-0.007069026,0.929053395,2.294288689,0.003309497,0.003791942,0.017979169,0.001929265,0.002461605,0.003275814,0.002506647,0.003933471,0.004112883,0,0.01176444,0.045326386,0.023119203,0.111736457,0.1669652,-4.32E-05,-0.037825721,-0.038276627,-0.018177635,-0.029048747,-0.029040404
1/04/12,0.001342928,-0.091342877,-0.003239171,0.00139587,-0.074093057,-0.002960654,-1.163132831,0.900804191,0.002279012,0.003777618,0.018065313,0.001955356,0.001756035,0.000991497,0.002103738,0.005688146,0.004936249,0,0.010857678,-0.090752928,-0.133966325,-0.208459569,-0.201805358,-4.32E-05,0.017957678,0.004902903,-0.018397,0.01296867,0.00130039
1/05/12,0.001341127,-0.051012753,0.009182467,0.0010576,0.018610581,0.004990869,7.305940335,-1.350080525,0.002279012,0.000718018,0.018065313,0.001955357,0.001756035,0.000991497,0.002103738,0.005655975,0.004912002,-0.117647059,0.010409882,0.269181755,0.191220248,0.196365073,0.229934527,-4.32E-05,-0.174883189,-0.069453745,-0.085233377,-0.005070351,-0.044155844
1/06/12,0.001339331,0.064031621,-0.007479578,0.000745582,-0.016661246,0.012367741,-0.828221624,0.499216452,0.002279012,0.000717502,0.018065313,0.001955357,0.001756035,0.000991497,0.002103738,0.005624164,0.004887992,-0.066666667,0.010127827,0.111334857,-0.042299508,0.185580416,0.176972043,-4.32E-05,-0.018143996,0.047702272,0.055591805,0.030959358,0.039402174
1/07/12,0.001459268,-0.127786033,0.008042923,0.000573648,0.006596179,0.017118755,3.206297105,-2.307330661,0.002733926,0.000716988,0.01339149,0.001953292,-0.000553372,0.001639156,0.001181895,0.002385702,0.002897831,0,0.010686049,-0.165686912,0.028142405,-0.245216665,-0.245817124,-4.32E-05,0.036487759,0.032872142,0.018172827,0.060059318,0.031372549
1/08/12,0.001457141,0.126064736,-0.011576548,0.000616746,0.040134887,0.017366907,-1.449790806,-1.971995132,0.002733926,0.004955317,0.013391491,0.001953292,-0.000553372,0.001639156,0.001181895,0.002380023,0.002889457,0,0.011236556,0.108935968,0.101535399,0.075148775,0.099433844,-4.32E-05,0.095503066,-0.021375641,-0.018698397,-0.039519702,-0.024081115
1/09/12,0.001455021,-0.055975794,0.030334417,0.000883546,0.071613444,0.011786279,-3.510743882,-0.921585348,0.002733926,0.004930884,0.01339149,0.001953292,-0.000553372,0.001639156,0.001181895,0.002374373,0.002881133,0,0.00975713,-0.118029803,-0.124881027,0.05573672,-0.043370461,-4.32E-05,-0.044366124,0.015823706,0.00284583,-0.017720597,-0.001298701
1/10/12,0.001357993,-0.043269231,-0.015847374,0.001210997,-0.044875305,0.004251704,0.630828825,4.767021315,0.003001535,0.004906689,0.001365461,0.00194996,-0.002875796,0.003671325,0.000729195,0.003960857,0.003344825,-0.071428571,0.006885565,0.209291703,0.084028512,0.001646007,0.026237091,-4.32E-05,-0.064540623,-0.008218654,0.019864281,-0.010502904,-0.00520156
1/11/12,0.001356152,-0.031825796,0.004290322,0.001377839,-0.040890812,0.000212653,0.031629007,4.963763731,0.003001534,0.004882731,0.00136546,0.00194996,-0.002875796,0.003671325,0.000729195,0.003945231,0.003333675,0,0.002185815,0.068000324,-0.033151339,0.047899211,0.015852663,-4.32E-05,0.030960111,0.005106957,0.040164529,0.002122877,0.009150327
1/12/12,0.001354315,0.119377163,0.011195153,0.001391784,0.057644298,0.001768209,0.002994192,-1.3064237,0.003001535,0.004859006,0.001365461,0.00194996,-0.002875796,0.003671325,0.000729195,0.003929727,0.003322598,-0.076923077,-0.002824976,-0.039939436,-0.152568476,-0.020018586,-0.022834194,-4.32E-05,0.032729727,-0.0045058,0.040474529,-0.019563863,-0.001295337
1/01/13,0.001644794,-0.042503864,-0.016219788,0.001225064,0.106372484,0.00821336,-0.469884379,0.187937122,0.003846913,0.00967102,-0.002191143,0.00194034,-0.002611734,0.005425191,0.001336587,0.003971909,0.004063307,0,-0.005259759,-0.080213851,0.138744201,-0.17110514,0.042077658,-3.93E-05,0.061751252,0.00096302,0.05522021,-0.026436197,0.007782101
1/02/13,0.001642093,0.023405973,0.00553408,0.001040273,0.025912042,0.015749606,0.423803907,-0.739355782,0.003846913,0.002548097,-0.002191144,0.00194034,-0.002611733,0.005425192,0.001336587,0.003956195,0.004046862,0,-0.004460406,-0.083392037,-0.027517534,0.032914651,0.007925478,-3.93E-05,-0.055800595,-0.011448913,0.004237288,0.020626632,-0.003861004
1/03/13,0.001639401,0.111198738,-0.010010329,0.000768647,-0.011612975,0.019811925,0.724698094,1.658532616,0.003846913,0.00254162,-0.002191143,0.00194034,-0.002611734,0.005425191,0.001336587,0.003940605,0.004030552,0,-0.002240195,0.016806198,-0.028576705,0.122894458,0.086233882,-3.93E-05,0.056273764,0.014695864,0.034599156,0.043105654,0.021963824
1/04/13,0.001331371,-0.102909865,0.003690705,0.000495745,-0.038003618,0.017756081,-0.146522433,-1.58228014,0.004041974,0.002535177,-0.001274727,0.00185972,-0.000582152,0.003429491,0.001617785,0.005593795,0.004897533,0,-0.000716785,-0.025594494,-0.023925667,-0.119595594,-0.163441746,-3.93E-05,-0.038774041,-0.005563016,0.033747961,-0.030288167,-0.008849558
1/05/13,0.001329601,0.040348101,0.001531928,0.000273274,0.015233814,0.012242359,-0.277073457,-0.62664024,0.004041974,0.002528765,-0.001274726,0.001859719,-0.000582152,0.003429491,0.001617785,0.00556268,0.004873665,-0.083333333,-0.000896624,0.141602781,0.115447676,0.09172813,0.195538058,-3.93E-05,-0.015942649,-0.069347994,-0.039944768,-0.063859383,-0.056122449
1/06/13,0.001327835,0.03269962,-0.004471551,0.000255859,0.004380895,0.006546145,0.668670311,-0.840602348,0.004041974,0.002522388,-0.001274727,0.00185972,-0.000582152,0.003429491,0.001617785,0.005531907,0.004850027,0,-0.001330307,0.009985031,-0.131625481,0.23222303,0.179953348,-3.93E-05,0.049907579,-0.038760493,-0.058557633,-0.041604755,-0.035135135
1/07/13,0.001448592,-0.133284242,0.006344674,0.000295501,-0.043995173,0.001942388,-0.077788294,70.03790115,0.003306032,0.005032082,0.001401201,0.001848381,0.001186385,0.00136298,0.002082511,0.003207638,0.004312306,0,-0.001025489,0.053855663,0.136826431,-0.196370324,-0.256700971,-3.93E-05,0.087717481,-0.025660377,-0.034482759,-0.039182523,-0.028011204
1/08/13,0.001446497,0.14613424,-0.012265902,0.000206636,0.010356747,0.001173794,-0.004432408,-1.785587466,0.003306032,0.001618692,0.001401201,0.001848382,0.001186385,0.00136298,0.002082511,0.003197383,0.004293789,-0.090909091,-0.000306904,-0.026965371,0.016685139,0.037609569,0.076149875,-3.93E-05,0.024945254,-0.009959057,-0.007233273,-0.008948218,-0.002881844
1/09/13,0.001444408,-0.09636768,0.025469624,-5.21E-05,0.021097293,0.00516835,-0.431443602,2.045027729,0.003306032,0.001616076,0.001401201,0.001848382,0.001186385,0.00136298,0.002082511,0.003187192,0.004275432,0,0.000243482,-0.023051972,-0.065614422,-0.018955472,-0.047828457,-3.93E-05,-0.049419415,0.04046049,0.037454463,0.021314387,0.028901734
1/10/13,0.00120983,-0.011484824,-0.022087254,-0.000177226,0.01580383,0.009452755,-0.046131474,-0.432899468,0.004280303,0.001613469,0.003824759,0.001872112,0.001565433,0.000912743,0.002085644,0.00646496,0.005858574,0,-0.000285757,-0.036692619,0.0385356,-0.004453965,0.002251994,-3.93E-05,-0.058145216,0.019443549,0.02490947,0.003333333,0.012640449
1/11/13,0.001208368,-0.05560166,0.006533077,9.13E-05,-0.038776803,0.010045379,-0.25,-0.142857143,0.004280303,0.00161087,0.003824759,0.001872111,0.001565433,0.000912743,0.002085644,0.006423432,0.005824451,0,-0.001662097,-0.029029484,-0.082209004,0.045804129,0.100198035,-3.93E-05,-0.037974684,-0.042465753,-0.004925054,-0.035678174,-0.031900139
1/12/13,0.00120691,0.048330404,0.006364219,0.00054332,0.04957574,0.007600742,-2.333333333,0.166666667,0.004280303,0.001608279,0.003824758,0.001872112,0.001565433,0.000912743,0.002085644,0.006382436,0.005790723,0,-0.003700876,0.00549039,-0.057456684,-0.028580741,-0.011976877,-3.93E-05,0.06147541,-0.015296578,0.010867226,-0.028609946,-0.012893983
1/01/14,0.001595834,-0.026823135,-0.012842989,0.001024858,0.1588585,0.003072936,0.25,0.285714286,0.00349558,0.003211393,-0.000103957,0.001867484,0.002861275,0.000233537,0.0019593,,,0,-0.005470821,0.010980627,0.136772542,-0.127081324,-0.09371825,0,-0.009449299,-0.020675011,-0.04470463,-0.002775636,-0.017416546
1/02/14,0.001593291,0.008613264,0.016787613,0.001394547,-0.017787338,-0.000500229,-1,-0.222222222,0.00349558,0.00169997,-0.000103958,0.001867484,0.002861275,0.000233536,0.0019593,,,0,-0.005607937,-0.008107929,-0.047112094,0.04864748,-3.87E-05,0,0.052313058,0.020997375,0.012924791,0.009741766,0.017725258
1/03/14,0.001590757,0.000853971,-0.01195215,0.001595602,-0.08800561,-0.000906416,,-0.142857143,0.00349558,0.001697085,-0.000103958,0.001867484,0.002861275,0.000233536,0.0019593,,,0,-0.003680784,0.053299502,0.00342946,0.078531992,0.189855801,0,-0.009845014,0.03062479,0.043119569,0.027105666,0.030478955
1/04/14,0.000973431,-0.077645051,0.00201852,0.00153231,-0.0268647,0.00196184,,0.166666667,0.002562672,0.00169421,0.000375648,0.001874084,0.003905997,0.000621454,0.002167177,,,0,-0.000972206,-0.112491378,-0.065103582,-0.17103167,-0.176359737,0,-0.018113802,0.007157575,0.002636297,0.003280155,0.005633803
1/05/14,0.000972485,0.072155412,0.005850018,0.001112624,0.030736841,0.00567837,,0,0.002562672,0.001691345,0.000375647,0.001874083,0.003905997,0.000621454,0.002167177,,,0,0.002043619,0.10683878,0.137604044,0.122786789,0.212228797,0,0.029777421,0.003445677,-0.004417333,0.018279091,0.00140056
1/06/14,0.00097154,-0.104400345,-0.00582584,0.000586255,0.003751047,0.007878751,-3,0.142857143,0.002562672,0.001688489,0.000375648,0.001874083,0.003905997,0.000621454,0.002167177,,,0,0.003107735,0.105931856,-0.068063136,0.228782035,0.199023755,0,0.02589816,0.010838073,0.008134376,0.007880911,0.006993007
1/07/14,0.001281358,-0.073217726,0.008763653,0.000332222,0.013390301,0.007629647,3,0.375,0.002527813,0.003371285,-0.002325809,0.001843964,0.005235058,0.000885653,0.002383016,,,0,0.001613597,-0.113011259,0.060996873,-0.19277914,-0.218232644,0,-0.068330644,-0.010191083,0.003772399,0.007674486,-0.006944444
1/08/14,0.001279718,0.225571726,-0.009701607,0.0004663,-0.042547099,0.004033156,-0.5,-0.363636364,0.002527813,0.002028483,-0.002325809,0.001843964,0.005235058,0.000885653,0.002383016,,,0,-0.000665879,-0.045839476,-0.00477631,-0.018544082,-0.043811838,0,-0.022511969,0.002681253,0.013362564,0.019686737,0.005594406
1/09/14,0.001278083,-0.11365564,0.002828148,0.000772876,0.012930564,-0.000488423,-0.75,-0.285714286,0.002527812,0.002094762,-0.002325809,0.001843964,0.005235058,0.000885653,0.002383016,,,0,-0.001515347,0.055515537,0.020160928,0.059449576,0.090186254,0,-0.050020842,-0.063857097,-0.013804471,-0.027903044,-0.041724618
1/10/14,,-0.022009569,-9.46E-05,0.001198587,-0.010283257,-0.002600947,11,0,0.0025201,0.002174873,-0.0029127,0.001790568,0.00534403,0.000727002,0.002363759,,,0,-0.000947184,-0.036480516,-0.011545078,-0.045758286,-0.039697605,0,-0.116498464,0.006055759,0.0134754,0.014062047,0.007256894
1/11/14,,0,0.004245064,0.001671171,-0.000556575,-0.002561608,-0.5,-0.6,0.0025201,0.002271578,-0.002912699,0.001790568,0.00534403,0.000727002,0.002363759,,,0,0.000463267,-0.092711149,-0.122011408,-0.001460836,0.076192128,0,-0.178668984,-0.035661556,0.035147392,-0.024731951,-0.017291066
1/12/14,,0.148727984,0.017788866,0.00209011,0.022260828,-0.001611006,-0.666666667,0,0.0025201,0.002388196,-0.0029127,0.001790568,0.00534403,0.000727002,0.002363759,,,0,0.001593763,0.153178133,0.027228658,0.046164921,-0.011794277,0,-0.194708995,-0.034036038,-0.02379767,-0.011140428,-0.024926686
1/01/15,,,-0.017807577,0.002305301,0.120889754,-0.001021941,0,0.5,,,,,,,,,,0,0.002182561,-0.016546913,-0.023628756,-0.116578988,-0.097404291,,-0.094424629,-0.051328944,-0.063341493,0.018233027,-0.039097744
1/02/15,,,0.018668214,0.002205646,-0.017593895,-0.00137609,0,-1,,,,,,,,,,-0.1,0.012208598,-0.073294909,0.005469675,0.024523229,0.157520142,,0.031509121,0.0014137,0.010889687,0.011792109,0.00312989
1/03/15,,,-0.009001835,0.001968854,-0.041771154,-0.001816775,2,,,,,,,,,,,0,0.000254369,,,0.181729001,0.108118231,,-0.04340836,-0.020277207,-0.011957341,0.017266187,-0.012480499
1/04/15,,,-0.002325018,0.001629706,-0.044802844,-0.00107425,,,,,,,,,,,,-0.111111111,,,,,,,0.252731092,0.045454545,0.032054078,0.018104668,0.031595577
